path,crop,class,kb_disease_slug,pathogen_type,source_dataset,source_url,license,organ,split,phash
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_506.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,afce608be847983c
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_507.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,d2a9fa2a86b13b25
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_508.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,c2a0b6abb9e98d85
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_509.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,test,92f82b4edd70f00e
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_51.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,bdc6a54c03d8aed1
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_510.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,ceaf20d87a8c6b07
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_511.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,f71fe5d0b0369882
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_512.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,9d84a8b974cccdd8
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_513.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,test,9da83956c11b23e7
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_514.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,bcbc9d94548861dd
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_515.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,test,e0cb8f88b1fa82ce
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_516.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,98d1d4a66694adcb
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_517.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,f82a81962b95e2bd
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_518.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,fe83be90b1d47806
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_519.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,9ad938b654a2dd38
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_52.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,test,bfb74095de12c05c
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_520.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,test,ddeef13796082194
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_521.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,9ddb48ae451964dc
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_522.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,e7f9a9be89a0e082
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_523.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,c3dc07f007e01ee7
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_524.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,e8af00bdc284fb35
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_525.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,c19799adc3c31cc3
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_526.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,f0d2e28fe11c19e5
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_527.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,dffaea05740a60d1
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_528.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,d2cfe34838336e0e
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_529.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,e4d773f01a3cc126
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_53.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,f9ecc0adbb804d38
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_530.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,c9a79de94194d865
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_531.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,cda698456289eead
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_532.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,b4cf033668ea32e5
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_533.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,f1ef20d34ca42b4b
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_534.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,test,85fd4f00929f7d42
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_535.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,c0b6630bbfc49acc
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_536.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,c479368bad9551c9
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_537.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,da8d01addf9807c5
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_538.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,d687692a4aa0eaeb
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_539.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,d515294a96f525b3
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_54.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,bb902f0e82d322fe
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_540.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,c7acaea296d113d4
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_541.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,c5e17c5e8da5a885
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_542.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,f3b2e1c9cb9a1a88
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_543.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,f589b269e8683d94
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_544.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,f581b139c8e869b5
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_545.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,ffea28a28225aad3
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_546.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,test,f5c13865ee0ad199
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_547.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,bfda808f9a06f924
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_548.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,aa94c08dff170b6c
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_549.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,ebdbe16418c42ce3
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_55.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,test,a7aef09966816a96
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_550.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,ebb3b7d096a2d440
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_551.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,test,d3a44b519a92b6b6
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_552.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,abd3a8e60ba4c43b
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_553.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,f5e9f94ac2828729
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_554.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,test,87f85732c8b76c81
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_555.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,96af7e9c608b3681
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_556.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,d3976c41b983f906
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_557.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,c5998ca4cfb049be
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_558.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,bd9b84ae8788ee88
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_559.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,95ca059b76b1a5a5
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_56.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,aef284b1ff886191
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_560.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,c881b98bbb2467b9
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_561.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,89c722b9ce22d93e
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_562.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,95fa3780ec1fc330
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_563.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,ca98a759a4699a57
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_564.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,test,a399ca5ea5d29c0e
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_565.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,c5b1a49c96c96e5a
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_566.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,d56b65256ad3522a
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_567.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,b48a75a0cc7f856a
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_568.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,f5d6d5ca92525245
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_569.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,ebc595d49296561a
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_57.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,bc96c9ec03d10ee3
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_570.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,93cee78701a374c3
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_571.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,fed4888da7ab2514
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_572.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,c6c73e9833c88e36
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_573.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,test,bbb4eb809fc19883
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_574.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,c5f3847dce23831c
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_575.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,bef5c05cb907c143
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_576.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,88b3a7a494d2b6dc
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_577.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,ddf1a49ce301a59a
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_578.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,adc28ff618d5f180
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_579.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,d886e55933676c8c
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_58.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,bfe1ac82e09c15ce
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_580.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,f0a1658c33ed3695
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_581.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,test,dba9a036ddc7218c
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_582.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,aad57aa46196b54a
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_583.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,fb909c8dd4bcb490
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_584.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,de85583bf0f8bc20
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_585.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,test,eaca340f00c2f3ef
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_586.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,9feea48b34a63483
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_587.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,f49458bc4ce6b24b
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_588.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,f3828e98999ef11c
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_589.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,dfe8ac09e6d18c4a
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_59.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,e0bfd867c819f20c
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_590.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,eda43b399036c68e
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_591.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,d54be918ba50a5ab
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_592.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,db37b58ec2c2a289
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_593.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,val,ff70e1506139a9b8
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_594.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,da5b64cd26c895cc
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_595.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,dfd0acd4256a5269
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_596.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,ff8f8819999330d1
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_597.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,test,83f42723906f936d
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_598.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,f38e9cf5ce20c41a
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_599.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,afd03e81c2ddc037
data/vision/images/banana/sigatoka_leaf_spot/tanzania_banana_dataverse/Image_6.jpg,banana,sigatoka_leaf_spot,sigatoka_leaf_spot,fungi,tanzania_banana_dataverse,https://dataverse.harvard.edu/,CC BY 4.0,leaf,train,afa9d453a5a51552
